Match ID,TeamA_id,TeamB_id,Score_A,Score_B,Wining_Team
1143,3,7,293,291,3
1144,2,10,179,339,2
1145,9,8,171,172,9
1146,7,4,244,247,4
1147,3,6,306,307,3
1148,2,5,244,337,2
1149,1,10,410,250,1
1150,1,9,397,327,1
1151,3,4,215,212,3
1152,1,3,240,241,3
1153,2,9,282,283,9
1154,5,10,286,205,5
1155,7,6,156,158,6
1156,4,8,428,326,4
1157,3,1,199,201,1
1158,9,10,322,223,9
1159,2,6,364,227,2
1160,8,5,344,345,5
1161,7,1,272,273,1
1162,4,3,311,177,4
1163,6,9,245,248,9
1164,5,1,191,192,1
1165,7,2,284,215,7
1166,8,3,209,215,3
1167,10,4,245,207,10
1168,9,7,288,139,9
1169,6,1,256,261,1
1170,3,5,367,305,3
1171,10,8,262,263,8
1172,4,2,399,170,4
1173,9,1,273,274,1
1174,5,7,282,286,7
1175,4,6,382,233,4
1176,3,10,399,90,3
1177,2,8,156,160,8
1178,5,4,270,271,4
1179,3,9,388,383,3
1180,10,6,142,229,10
1181,1,2,229,129,1
1182,8,7,241,242,7
1183,6,5,205,204,5
1184,4,9,357,167,4
1185,1,8,357,55,1
1186,10,7,181,179,7
1187,9,5,401,200,5
1188,3,2,286,253,3
1189,1,4,326,83,1
1190,8,6,279,282,6
1191,3,7,293,291,3
1192,2,10,179,339,2
1193,9,8,171,172,9
1194,7,4,244,247,4
1195,3,6,306,307,3
1196,2,5,244,337,2
1197,1,10,410,250,1
1198,1,9,397,327,1
1199,3,4,215,212,3
1200,1,3,240,241,3
1201,2,9,282,283,9
1202,5,10,286,205,5
1203,7,6,156,158,6
1204,4,8,428,326,4
1205,3,1,199,201,1
1206,9,10,322,223,9
1207,2,6,364,227,2
1208,8,5,344,345,5
1209,7,1,272,273,1
1210,4,3,311,177,4
1211,6,9,245,248,9
1212,5,1,191,192,1
1213,7,2,284,215,7
1214,8,3,209,215,3
1215,10,4,245,207,10
1216,9,7,288,139,9
1217,6,1,256,261,1
1218,3,5,367,305,3
1219,10,8,262,263,8
1220,4,2,399,170,4
1221,9,1,273,274,1
1222,5,7,282,286,7
1223,4,6,382,233,4
1224,3,10,399,90,3
1225,2,8,156,160,8
1226,5,4,270,271,4
1227,3,9,388,383,3
1228,10,6,142,229,10
1229,1,2,229,129,1
1230,8,7,241,242,7
1231,6,5,205,204,5
1232,4,9,357,167,4
1233,1,8,357,55,1
1234,10,7,181,179,7
1235,9,5,401,200,5
1236,3,2,286,253,3
1237,1,4,326,83,1
1238,8,6,279,282,6
1239,3,7,293,291,3
1240,2,10,179,339,2
1241,9,8,171,172,9
1242,7,4,244,247,4
1243,3,6,306,307,3
1244,2,5,244,337,2
1245,1,10,410,250,1
1246,1,9,397,327,1
1247,3,4,215,212,3
1248,1,3,240,241,3
1249,2,9,282,283,9
1250,5,10,286,205,5
1251,7,6,156,158,6
1252,4,8,428,326,4
1253,3,1,199,201,1
1254,9,10,322,223,9
1255,2,6,364,227,2
1256,8,5,344,345,5
1257,7,1,272,273,1
1258,4,3,311,177,4
1259,6,9,245,248,9
1260,5,1,191,192,1
1261,7,2,284,215,7
1262,8,3,209,215,3
1263,10,4,245,207,10
1264,9,7,288,139,9
1265,6,1,256,261,1
1266,3,5,367,305,3
1267,10,8,262,263,8
1268,4,2,399,170,4
1269,9,1,273,274,1
1270,5,7,282,286,7
1271,4,6,382,233,4
1272,3,10,399,90,3
1273,2,8,156,160,8
1274,5,4,270,271,4
1275,3,9,388,383,3
1276,10,6,142,229,10
1277,1,2,229,129,1
1278,8,7,241,242,7
1279,6,5,205,204,5
1280,4,9,357,167,4
1281,1,8,357,55,1
1282,10,7,181,179,7
1283,9,5,401,200,5
1284,3,2,286,253,3
1285,1,4,326,83,1
1286,8,6,279,282,6
1287,3,7,293,291,3
1288,2,10,179,339,2
1289,9,8,171,172,9
1290,7,4,244,247,4
1291,3,6,306,307,3
1292,2,5,244,337,2
1293,1,10,410,250,1
1294,1,9,397,327,1
1295,3,4,215,212,3
1296,1,3,240,241,3
1297,2,9,282,283,9
1298,5,10,286,205,5
1299,7,6,156,158,6
1300,4,8,428,326,4
1301,3,1,199,201,1
1302,9,10,322,223,9
1303,2,6,364,227,2
1304,8,5,344,345,5
1305,7,1,272,273,1
1306,4,3,311,177,4
1307,6,9,245,248,9
1308,5,1,191,192,1
1309,7,2,284,215,7
1310,8,3,209,215,3
1311,10,4,245,207,10
1312,9,7,288,139,9
1313,6,1,256,261,1
1314,3,5,367,305,3
1315,10,8,262,263,8
1316,4,2,399,170,4
1317,9,1,273,274,1
1318,5,7,282,286,7
1319,4,6,382,233,4
1320,3,10,399,90,3
1321,2,8,156,160,8
1322,5,4,270,271,4
1323,3,9,388,383,3
1324,10,6,142,229,10
1325,1,2,229,129,1
1326,8,7,241,242,7
1327,6,5,205,204,5
1328,4,9,357,167,4
1329,1,8,357,55,1
1330,10,7,181,179,7
1331,9,5,401,200,5
1332,3,2,286,253,3
1333,1,4,326,83,1
1334,8,6,279,282,6
1335,3,7,293,291,3
1336,2,10,179,339,2
1337,9,8,171,172,9
1338,7,4,244,247,4
1339,3,6,306,307,3
1340,2,5,244,337,2
1341,1,10,410,250,1
1342,1,9,397,327,1
1343,3,4,215,212,3
1344,1,3,240,241,3
1345,2,9,282,283,9
1346,5,10,286,205,5
1347,7,6,156,158,6
1348,4,8,428,326,4
1349,3,1,199,201,1
1350,9,10,322,223,9
1351,2,6,364,227,2
1352,8,5,344,345,5
1353,7,1,272,273,1
1354,4,3,311,177,4
1355,6,9,245,248,9
1356,5,1,191,192,1
1357,7,2,284,215,7
1358,8,3,209,215,3
1359,10,4,245,207,10
1360,9,7,288,139,9
1361,6,1,256,261,1
1362,3,5,367,305,3
1363,10,8,262,263,8
1364,4,2,399,170,4
1365,9,1,273,274,1
1366,5,7,282,286,7
1367,4,6,382,233,4
1368,3,10,399,90,3
1369,2,8,156,160,8
1370,5,4,270,271,4
1371,3,9,388,383,3
1372,10,6,142,229,10
1373,1,2,229,129,1
1374,8,7,241,242,7
1375,6,5,205,204,5
1376,4,9,357,167,4
1377,1,8,357,55,1
1378,10,7,181,179,7
1379,9,5,401,200,5
1380,3,2,286,253,3
1381,1,4,326,83,1
1382,8,6,279,282,6
1383,3,7,293,291,3
1384,2,10,179,339,2
1385,9,8,171,172,9
1386,7,4,244,247,4
1387,3,6,306,307,3
1388,2,5,244,337,2
1389,1,10,410,250,1
1390,1,9,397,327,1
1391,3,4,215,212,3
1392,1,3,240,241,3
1393,2,9,282,283,9
1394,5,10,286,205,5
1395,7,6,156,158,6
1396,4,8,428,326,4
1397,3,1,199,201,1
1398,9,10,322,223,9
1399,2,6,364,227,2
1400,8,5,344,345,5
1401,7,1,272,273,1
1402,4,3,311,177,4
1403,6,9,245,248,9
1404,5,1,191,192,1
1405,7,2,284,215,7
1406,8,3,209,215,3
1407,10,4,245,207,10
1408,9,7,288,139,9
1409,6,1,256,261,1
1410,3,5,367,305,3
1411,10,8,262,263,8
1412,4,2,399,170,4
1413,9,1,273,274,1
1414,5,7,282,286,7
1415,4,6,382,233,4
1416,3,10,399,90,3
1417,2,8,156,160,8
1418,5,4,270,271,4
1419,3,9,388,383,3
1420,10,6,142,229,10
1421,1,2,229,129,1
1422,8,7,241,242,7
1423,6,5,205,204,5
1424,4,9,357,167,4
1425,1,8,357,55,1
1426,10,7,181,179,7
1427,9,5,401,200,5
1428,3,2,286,253,3
1429,1,4,326,83,1
1430,8,6,279,282,6
1431,3,7,293,291,3
1432,2,10,179,339,2
1433,9,8,171,172,9
1434,7,4,244,247,4
1435,3,6,306,307,3
1436,2,5,244,337,2
1437,1,10,410,250,1
1438,1,9,397,327,1
1439,3,4,215,212,3
1440,1,3,240,241,3
1441,2,9,282,283,9
1442,5,10,286,205,5
1443,7,6,156,158,6
1444,4,8,428,326,4
1445,3,1,199,201,1
1446,9,10,322,223,9
1447,2,6,364,227,2
1448,8,5,344,345,5
1449,7,1,272,273,1
1450,4,3,311,177,4
1451,6,9,245,248,9
1452,5,1,191,192,1
1453,7,2,284,215,7
1454,8,3,209,215,3
1455,10,4,245,207,10
1456,9,7,288,139,9
1457,6,1,256,261,1
1458,3,5,367,305,3
1459,10,8,262,263,8
1460,4,2,399,170,4
1461,9,1,273,274,1
1462,5,7,282,286,7
1463,4,6,382,233,4
1464,3,10,399,90,3
1465,2,8,156,160,8
1466,5,4,270,271,4
1467,3,9,388,383,3
1468,10,6,142,229,10
1469,1,2,229,129,1
1470,8,7,241,242,7
1471,6,5,205,204,5
1472,4,9,357,167,4
1473,1,8,357,55,1
1474,10,7,181,179,7
1475,9,5,401,200,5
1476,3,2,286,253,3
1477,1,4,326,83,1
1478,8,6,279,282,6
1479,3,7,293,291,3
1480,2,10,179,339,2
1481,9,8,171,172,9
1482,7,4,244,247,4
1483,3,6,306,307,3
1484,2,5,244,337,2
1485,1,10,410,250,1
1486,1,9,397,327,1
1487,3,4,215,212,3
1488,1,3,240,241,3
1489,2,9,282,283,9
1490,5,10,286,205,5
1491,7,6,156,158,6
1492,4,8,428,326,4
1493,3,1,199,201,1
1494,9,10,322,223,9
1495,2,6,364,227,2
1496,8,5,344,345,5
1497,7,1,272,273,1
1498,4,3,311,177,4
1499,6,9,245,248,9
1500,5,1,191,192,1
1501,7,2,284,215,7
1502,8,3,209,215,3
1503,10,4,245,207,10
1504,9,7,288,139,9
1505,6,1,256,261,1
1506,3,5,367,305,3
1507,10,8,262,263,8
1508,4,2,399,170,4
1509,9,1,273,274,1
1510,5,7,282,286,7
1511,4,6,382,233,4
1512,3,10,399,90,3
1513,2,8,156,160,8
1514,5,4,270,271,4
1515,3,9,388,383,3
1516,10,6,142,229,10
1517,1,2,229,129,1
1518,8,7,241,242,7
1519,6,5,205,204,5
1520,4,9,357,167,4
1521,1,8,357,55,1
1522,10,7,181,179,7
1523,9,5,401,200,5
1524,3,2,286,253,3
1525,1,4,326,83,1
1526,8,6,279,282,6
1527,3,7,293,291,3
1528,2,10,179,339,2
1529,9,8,171,172,9
1530,7,4,244,247,4
1531,3,6,306,307,3
1532,2,5,244,337,2
1533,1,10,410,250,1
1534,1,9,397,327,1
1535,3,4,215,212,3
1536,1,3,240,241,3
1537,2,9,282,283,9
1538,5,10,286,205,5
1539,7,6,156,158,6
1540,4,8,428,326,4
1541,3,1,199,201,1
1542,9,10,322,223,9
1543,2,6,364,227,2
1544,8,5,344,345,5
1545,7,1,272,273,1
1546,4,3,311,177,4
1547,6,9,245,248,9
1548,5,1,191,192,1
1549,7,2,284,215,7
1550,8,3,209,215,3
1551,10,4,245,207,10
1552,9,7,288,139,9
1553,6,1,256,261,1
1554,3,5,367,305,3
1555,10,8,262,263,8
1556,4,2,399,170,4
1557,9,1,273,274,1
1558,5,7,282,286,7
1559,4,6,382,233,4
1560,3,10,399,90,3
1561,2,8,156,160,8
1562,5,4,270,271,4
1563,3,9,388,383,3
1564,10,6,142,229,10
1565,1,2,229,129,1
1566,8,7,241,242,7
1567,6,5,205,204,5
1568,4,9,357,167,4
1569,1,8,357,55,1
1570,10,7,181,179,7
1571,9,5,401,200,5
1572,3,2,286,253,3
1573,1,4,326,83,1
1574,8,6,279,282,6
1575,3,7,293,291,3
1576,2,10,179,339,2
1577,9,8,171,172,9
1578,7,4,244,247,4
1579,3,6,306,307,3
1580,2,5,244,337,2
1581,1,10,410,250,1
1582,1,9,397,327,1
1583,3,4,215,212,3
1584,1,3,240,241,3
1585,2,9,282,283,9
1586,5,10,286,205,5
1587,7,6,156,158,6
1588,4,8,428,326,4
1589,3,1,199,201,1
1590,9,10,322,223,9
1591,2,6,364,227,2
1592,8,5,344,345,5
1593,7,1,272,273,1
1594,4,3,311,177,4
1595,6,9,245,248,9
1596,5,1,191,192,1
1597,7,2,284,215,7
1598,8,3,209,215,3
1599,10,4,245,207,10
1600,9,7,288,139,9
1601,6,1,256,261,1
1602,3,5,367,305,3
1603,10,8,262,263,8
1604,4,2,399,170,4
1605,9,1,273,274,1
1606,5,7,282,286,7
1607,4,6,382,233,4
1608,3,10,399,90,3
1609,2,8,156,160,8
1610,5,4,270,271,4
1611,3,9,388,383,3
1612,10,6,142,229,10
1613,1,2,229,129,1
1614,8,7,241,242,7
1615,6,5,205,204,5
1616,4,9,357,167,4
1617,1,8,357,55,1
1618,10,7,181,179,7
1619,9,5,401,200,5
1620,3,2,286,253,3
1621,1,4,326,83,1
1622,8,6,279,282,6
1623,3,7,293,291,3
1624,2,10,179,339,2
1625,9,8,171,172,9
1626,7,4,244,247,4
1627,3,6,306,307,3
1628,2,5,244,337,2
1629,1,10,410,250,1
1630,1,9,397,327,1
1631,3,4,215,212,3
1632,1,3,240,241,3
1633,2,9,282,283,9
1634,5,10,286,205,5
1635,7,6,156,158,6
1636,4,8,428,326,4
1637,3,1,199,201,1
1638,9,10,322,223,9
1639,2,6,364,227,2
1640,8,5,344,345,5
1641,7,1,272,273,1
1642,4,3,311,177,4
1643,6,9,245,248,9
1644,5,1,191,192,1
1645,7,2,284,215,7
1646,8,3,209,215,3
1647,10,4,245,207,10
1648,9,7,288,139,9
1649,6,1,256,261,1
1650,3,5,367,305,3
1651,10,8,262,263,8
1652,4,2,399,170,4
1653,9,1,273,274,1
1654,5,7,282,286,7
1655,4,6,382,233,4
1656,3,10,399,90,3
1657,2,8,156,160,8
1658,5,4,270,271,4
1659,3,9,388,383,3
1660,10,6,142,229,10
1661,1,2,229,129,1
1662,8,7,241,242,7
1663,6,5,205,204,5
1664,4,9,357,167,4
1665,1,8,357,55,1
1666,10,7,181,179,7
1667,9,5,401,200,5
1668,3,2,286,253,3
1669,1,4,326,83,1
1670,8,6,279,282,6
1671,3,7,293,291,3
1672,2,10,179,339,2
1673,9,8,171,172,9
1674,7,4,244,247,4
1675,3,6,306,307,3
1676,2,5,244,337,2
1677,1,10,410,250,1
1678,1,9,397,327,1
1679,3,4,215,212,3
1680,1,3,240,241,3
1681,2,9,282,283,9
1682,5,10,286,205,5
1683,7,6,156,158,6
1684,4,8,428,326,4
1685,3,1,199,201,1
1686,9,10,322,223,9
1687,2,6,364,227,2
1688,8,5,344,345,5
1689,7,1,272,273,1
1690,4,3,311,177,4
1691,6,9,245,248,9
1692,5,1,191,192,1
1693,7,2,284,215,7
1694,8,3,209,215,3
1695,10,4,245,207,10
1696,9,7,288,139,9
1697,6,1,256,261,1
1698,3,5,367,305,3
1699,10,8,262,263,8
1700,4,2,399,170,4
1701,9,1,273,274,1
1702,5,7,282,286,7
1703,4,6,382,233,4
1704,3,10,399,90,3
1705,2,8,156,160,8
1706,5,4,270,271,4
1707,3,9,388,383,3
1708,10,6,142,229,10
1709,1,2,229,129,1
1710,8,7,241,242,7
1711,6,5,205,204,5
1712,4,9,357,167,4
1713,1,8,357,55,1
1714,10,7,181,179,7
1715,9,5,401,200,5
1716,3,2,286,253,3
1717,1,4,326,83,1
1718,8,6,279,282,6
1719,3,7,293,291,3
1720,2,10,179,339,2
1721,9,8,171,172,9
1722,7,4,244,247,4
1723,3,6,306,307,3
1724,2,5,244,337,2
1725,1,10,410,250,1
1726,1,9,397,327,1
1727,3,4,215,212,3
1728,1,3,240,241,3
1729,2,9,282,283,9
1730,5,10,286,205,5
1731,7,6,156,158,6
1732,4,8,428,326,4
1733,3,1,199,201,1
1734,9,10,322,223,9
1735,2,6,364,227,2
1736,8,5,344,345,5
1737,7,1,272,273,1
1738,4,3,311,177,4
1739,6,9,245,248,9
1740,5,1,191,192,1
1741,7,2,284,215,7
1742,8,3,209,215,3
1743,10,4,245,207,10
1744,9,7,288,139,9
1745,6,1,256,261,1
1746,3,5,367,305,3
1747,10,8,262,263,8
1748,4,2,399,170,4
1749,9,1,273,274,1
1750,5,7,282,286,7
1751,4,6,382,233,4
1752,3,10,399,90,3
1753,2,8,156,160,8
1754,5,4,270,271,4
1755,3,9,388,383,3
1756,10,6,142,229,10
1757,1,2,229,129,1
1758,8,7,241,242,7
1759,6,5,205,204,5
1760,4,9,357,167,4
1761,1,8,357,55,1
1762,10,7,181,179,7
1763,9,5,401,200,5
1764,3,2,286,253,3
1765,1,4,326,83,1
1766,8,6,279,282,6
1767,3,7,293,291,3
1768,2,10,179,339,2
1769,9,8,171,172,9
1770,7,4,244,247,4
1771,3,6,306,307,3
1772,2,5,244,337,2
1773,1,10,410,250,1
1774,1,9,397,327,1
1775,3,4,215,212,3
1776,1,3,240,241,3
1777,2,9,282,283,9
1778,5,10,286,205,5
1779,7,6,156,158,6
1780,4,8,428,326,4
1781,3,1,199,201,1
1782,9,10,322,223,9
1783,2,6,364,227,2
1784,8,5,344,345,5
1785,7,1,272,273,1
1786,4,3,311,177,4
1787,6,9,245,248,9
1788,5,1,191,192,1
1789,7,2,284,215,7
1790,8,3,209,215,3
1791,10,4,245,207,10
1792,9,7,288,139,9
1793,6,1,256,261,1
1794,3,5,367,305,3
1795,10,8,262,263,8
1796,4,2,399,170,4
1797,9,1,273,274,1
1798,5,7,282,286,7
1799,4,6,382,233,4
1800,3,10,399,90,3
1801,2,8,156,160,8
1802,5,4,270,271,4
1803,3,9,388,383,3
1804,10,6,142,229,10
1805,1,2,229,129,1
1806,8,7,241,242,7
1807,6,5,205,204,5
1808,4,9,357,167,4
1809,1,8,357,55,1
1810,10,7,181,179,7
1811,9,5,401,200,5
1812,3,2,286,253,3
1813,1,4,326,83,1
1814,8,6,279,282,6
1815,3,7,293,291,3
1816,2,10,179,339,2
1817,9,8,171,172,9
1818,7,4,244,247,4
1819,3,6,306,307,3
1820,2,5,244,337,2
1821,1,10,410,250,1
1822,1,9,397,327,1
1823,3,4,215,212,3
1824,1,3,240,241,3
1825,2,9,282,283,9
1826,5,10,286,205,5
1827,7,6,156,158,6
1828,4,8,428,326,4
1829,3,1,199,201,1
1830,9,10,322,223,9
1831,2,6,364,227,2
1832,8,5,344,345,5
1833,7,1,272,273,1
1834,4,3,311,177,4
1835,6,9,245,248,9
1836,5,1,191,192,1
1837,7,2,284,215,7
1838,8,3,209,215,3
1839,10,4,245,207,10
1840,9,7,288,139,9
1841,6,1,256,261,1
1842,3,5,367,305,3
1843,10,8,262,263,8
1844,4,2,399,170,4
1845,9,1,273,274,1
1846,5,7,282,286,7
1847,4,6,382,233,4
1848,3,10,399,90,3
1849,2,8,156,160,8
1850,5,4,270,271,4
1851,3,9,388,383,3
1852,10,6,142,229,10
1853,1,2,229,129,1
1854,8,7,241,242,7
1855,6,5,205,204,5
1856,4,9,357,167,4
1857,1,8,357,55,1
1858,10,7,181,179,7
1859,9,5,401,200,5
1860,3,2,286,253,3
1861,1,4,326,83,1
1862,8,6,279,282,6
1863,3,7,293,291,3
1864,2,10,179,339,2
1865,9,8,171,172,9
1866,7,4,244,247,4
1867,3,6,306,307,3
1868,2,5,244,337,2
1869,1,10,410,250,1
1870,1,9,397,327,1
1871,3,4,215,212,3
1872,1,3,240,241,3
1873,2,9,282,283,9
1874,5,10,286,205,5
1875,7,6,156,158,6
1876,4,8,428,326,4
1877,3,1,199,201,1
1878,9,10,322,223,9
1879,2,6,364,227,2
1880,8,5,344,345,5
1881,7,1,272,273,1
1882,4,3,311,177,4
1883,6,9,245,248,9
1884,5,1,191,192,1
1885,7,2,284,215,7
1886,8,3,209,215,3
1887,10,4,245,207,10
1888,9,7,288,139,9
1889,6,1,256,261,1
1890,3,5,367,305,3
1891,10,8,262,263,8
1892,4,2,399,170,4
1893,9,1,273,274,1
1894,5,7,282,286,7
1895,4,6,382,233,4
1896,3,10,399,90,3
1897,2,8,156,160,8
1898,5,4,270,271,4
1899,3,9,388,383,3
1900,10,6,142,229,10
1901,1,2,229,129,1
1902,8,7,241,242,7
1903,6,5,205,204,5
1904,4,9,357,167,4
1905,1,8,357,55,1
1906,10,7,181,179,7
1907,9,5,401,200,5
1908,3,2,286,253,3
1909,1,4,326,83,1
1910,8,6,279,282,6
1911,3,7,293,291,3
1912,2,10,179,339,2
1913,9,8,171,172,9
1914,7,4,244,247,4
1915,3,6,306,307,3
1916,2,5,244,337,2
1917,1,10,410,250,1
1918,1,9,397,327,1
1919,3,4,215,212,3
1920,1,3,240,241,3
1921,2,9,282,283,9
1922,5,10,286,205,5
1923,7,6,156,158,6
1924,4,8,428,326,4
1925,3,1,199,201,1
1926,9,10,322,223,9
1927,2,6,364,227,2
1928,8,5,344,345,5
1929,7,1,272,273,1
1930,4,3,311,177,4
1931,6,9,245,248,9
1932,5,1,191,192,1
1933,7,2,284,215,7
1934,8,3,209,215,3
1935,10,4,245,207,10
1936,9,7,288,139,9
1937,6,1,256,261,1
1938,3,5,367,305,3
1939,10,8,262,263,8
1940,4,2,399,170,4
1941,9,1,273,274,1
1942,5,7,282,286,7
1943,4,6,382,233,4
1944,3,10,399,90,3
1945,2,8,156,160,8
1946,5,4,270,271,4
1947,3,9,388,383,3
1948,10,6,142,229,10
1949,1,2,229,129,1
1950,8,7,241,242,7
1951,6,5,205,204,5
1952,4,9,357,167,4
1953,1,8,357,55,1
1954,10,7,181,179,7
1955,9,5,401,200,5
1956,3,2,286,253,3
1957,1,4,326,83,1
1958,8,6,279,282,6
1959,3,7,293,291,3
1960,2,10,179,339,2
1961,9,8,171,172,9
1962,7,4,244,247,4
1963,3,6,306,307,3
1964,2,5,244,337,2
1965,1,10,410,250,1
1966,1,9,397,327,1
1967,3,4,215,212,3
1968,1,3,240,241,3
1969,2,9,282,283,9
1970,5,10,286,205,5
1971,7,6,156,158,6
1972,4,8,428,326,4
1973,3,1,199,201,1
1974,9,10,322,223,9
1975,2,6,364,227,2
1976,8,5,344,345,5
1977,7,1,272,273,1
1978,4,3,311,177,4
1979,6,9,245,248,9
1980,5,1,191,192,1
1981,7,2,284,215,7
1982,8,3,209,215,3
1983,10,4,245,207,10
1984,9,7,288,139,9
1985,6,1,256,261,1
1986,3,5,367,305,3
1987,10,8,262,263,8
1988,4,2,399,170,4
1989,9,1,273,274,1
1990,5,7,282,286,7
1991,4,6,382,233,4
1992,3,10,399,90,3
1993,2,8,156,160,8
1994,5,4,270,271,4
1995,3,9,388,383,3
1996,10,6,142,229,10
1997,1,2,229,129,1
1998,8,7,241,242,7
1999,6,5,205,204,5
2000,4,9,357,167,4
2001,1,8,357,55,1
2002,10,7,181,179,7
2003,9,5,401,200,5
2004,3,2,286,253,3
2005,1,4,326,83,1
2006,8,6,279,282,6
2007,3,7,293,291,3
2008,2,10,179,339,2
2009,9,8,171,172,9
2010,7,4,244,247,4
2011,3,6,306,307,3
2012,2,5,244,337,2
2013,1,10,410,250,1
2014,1,9,397,327,1
2015,3,4,215,212,3
2016,1,3,240,241,3
2017,2,9,282,283,9
2018,5,10,286,205,5
2019,7,6,156,158,6
2020,4,8,428,326,4
2021,3,1,199,201,1
2022,9,10,322,223,9
2023,2,6,364,227,2
2024,8,5,344,345,5
2025,7,1,272,273,1
2026,4,3,311,177,4
2027,6,9,245,248,9
2028,5,1,191,192,1
2029,7,2,284,215,7
2030,8,3,209,215,3
2031,10,4,245,207,10
2032,9,7,288,139,9
2033,6,1,256,261,1
2034,3,5,367,305,3
2035,10,8,262,263,8
2036,4,2,399,170,4
2037,9,1,273,274,1
2038,5,7,282,286,7
2039,4,6,382,233,4
2040,3,10,399,90,3
2041,2,8,156,160,8
2042,5,4,270,271,4
2043,3,9,388,383,3
2044,10,6,142,229,10
2045,1,2,229,129,1
2046,8,7,241,242,7
2047,6,5,205,204,5
2048,4,9,357,167,4
2049,1,8,357,55,1
2050,10,7,181,179,7
2051,9,5,401,200,5
2052,3,2,286,253,3
2053,1,4,326,83,1
2054,8,6,279,282,6
2055,3,7,293,291,3
2056,2,10,179,339,2
2057,9,8,171,172,9
2058,7,4,244,247,4
2059,3,6,306,307,3
2060,2,5,244,337,2
2061,1,10,410,250,1
2062,1,9,397,327,1
2063,3,4,215,212,3
2064,1,3,240,241,3
2065,2,9,282,283,9
2066,5,10,286,205,5
2067,7,6,156,158,6
2068,4,8,428,326,4
2069,3,1,199,201,1
2070,9,10,322,223,9
2071,2,6,364,227,2
2072,8,5,344,345,5
2073,7,1,272,273,1
2074,4,3,311,177,4
2075,6,9,245,248,9
2076,5,1,191,192,1
2077,7,2,284,215,7
2078,8,3,209,215,3
2079,10,4,245,207,10
2080,9,7,288,139,9
2081,6,1,256,261,1
2082,3,5,367,305,3
2083,10,8,262,263,8
2084,4,2,399,170,4
2085,9,1,273,274,1
2086,5,7,282,286,7
2087,4,6,382,233,4
2088,3,10,399,90,3
2089,2,8,156,160,8
2090,5,4,270,271,4
2091,3,9,388,383,3
2092,10,6,142,229,10
2093,1,2,229,129,1
2094,8,7,241,242,7
2095,6,5,205,204,5
2096,4,9,357,167,4
2097,1,8,357,55,1
2098,10,7,181,179,7
2099,9,5,401,200,5
2100,3,2,286,253,3
2101,1,4,326,83,1
2102,8,6,279,282,6
2103,3,7,293,291,3
2104,2,10,179,339,2
2105,9,8,171,172,9
2106,7,4,244,247,4
2107,3,6,306,307,3
2108,2,5,244,337,2
2109,1,10,410,250,1
2110,1,9,397,327,1
2111,3,4,215,212,3
2112,1,3,240,241,3
2113,2,9,282,283,9
2114,5,10,286,205,5
2115,7,6,156,158,6
2116,4,8,428,326,4
2117,3,1,199,201,1
2118,9,10,322,223,9
2119,2,6,364,227,2
2120,8,5,344,345,5
2121,7,1,272,273,1
2122,4,3,311,177,4
2123,6,9,245,248,9
2124,5,1,191,192,1
2125,7,2,284,215,7
2126,8,3,209,215,3
2127,10,4,245,207,10
2128,9,7,288,139,9
2129,6,1,256,261,1
2130,3,5,367,305,3
2131,10,8,262,263,8
2132,4,2,399,170,4
2133,9,1,273,274,1
2134,5,7,282,286,7
2135,4,6,382,233,4
2136,3,10,399,90,3
2137,2,8,156,160,8
2138,5,4,270,271,4
2139,3,9,388,383,3
2140,10,6,142,229,10
2141,1,2,229,129,1
2142,8,7,241,242,7
2143,6,5,205,204,5
2144,4,9,357,167,4
2145,1,8,357,55,1
2146,10,7,181,179,7
2147,9,5,401,200,5
2148,3,2,286,253,3
2149,1,4,326,83,1
2150,8,6,279,282,6
2151,3,7,293,291,3
2152,2,10,179,339,2
2153,9,8,171,172,9
2154,7,4,244,247,4
2155,3,6,306,307,3
2156,2,5,244,337,2
2157,1,10,410,250,1
2158,1,9,397,327,1
2159,3,4,215,212,3
2160,1,3,240,241,3
2161,2,9,282,283,9
2162,5,10,286,205,5
2163,7,6,156,158,6
2164,4,8,428,326,4
2165,3,1,199,201,1
2166,9,10,322,223,9
2167,2,6,364,227,2
2168,8,5,344,345,5
2169,7,1,272,273,1
2170,4,3,311,177,4
2171,6,9,245,248,9
2172,5,1,191,192,1
2173,7,2,284,215,7
2174,8,3,209,215,3
2175,10,4,245,207,10
2176,9,7,288,139,9
2177,6,1,256,261,1
2178,3,5,367,305,3
2179,10,8,262,263,8
2180,4,2,399,170,4
2181,9,1,273,274,1
2182,5,7,282,286,7
2183,4,6,382,233,4
2184,3,10,399,90,3
2185,2,8,156,160,8
2186,5,4,270,271,4
2187,3,9,388,383,3
2188,10,6,142,229,10
2189,1,2,229,129,1
2190,8,7,241,242,7
2191,6,5,205,204,5
2192,4,9,357,167,4
2193,1,8,357,55,1
2194,10,7,181,179,7
2195,9,5,401,200,5
2196,3,2,286,253,3
2197,1,4,326,83,1
2198,8,6,279,282,6
2199,3,7,293,291,3
2200,2,10,179,339,2
2201,9,8,171,172,9
2202,7,4,244,247,4
2203,3,6,306,307,3
2204,2,5,244,337,2
2205,1,10,410,250,1
2206,1,9,397,327,1
2207,3,4,215,212,3
2208,1,3,240,241,3
2209,2,9,282,283,9
2210,5,10,286,205,5
2211,7,6,156,158,6
2212,4,8,428,326,4
2213,3,1,199,201,1
2214,9,10,322,223,9
2215,2,6,364,227,2
2216,8,5,344,345,5
